,HomePlanet,CryoSleep,Destination,Age,Transported,Expenditure,No_spending,Group,Group_size,Solo,Cabin_deck,Cabin_side,Family_size
1756,0,1,2,25,0,1821.0,0,1865,6,0,6,1,9.0
1757,0,0,2,6,0,0.0,1,1865,6,0,6,1,9.0
1758,0,0,2,29,0,865.0,0,1866,1,1,5,0,11.0
1759,2,1,2,64,1,0.0,1,1868,1,1,5,0,5.0
1760,1,0,2,31,1,2207.0,0,1871,1,1,2,1,8.0
1761,2,1,2,25,0,0.0,1,1872,1,1,4,1,11.0
1762,0,1,2,30,1,0.0,1,1873,1,1,6,1,3.0
1763,0,1,2,0,0,0.0,1,1874,2,0,6,0,4.0
1764,0,1,1,29,0,1965.0,0,1874,2,0,5,0,4.0
1765,0,0,2,37,0,888.0,0,1877,1,1,6,0,15.0
1766,0,0,2,49,0,724.0,0,1878,1,1,5,0,2.0
1767,1,0,2,36,0,3400.0,0,1879,1,1,3,0,2.0
1768,0,0,0,20,0,607.0,0,1880,1,1,5,0,5.0
1769,0,0,2,20,1,2301.0,0,1881,1,1,5,0,4.0
1770,1,1,0,18,1,16350.0,0,1882,2,0,2,1,7.0
1771,1,1,0,17,1,0.0,1,1882,2,0,7,1,7.0
1772,2,1,2,48,0,0.0,1,1884,1,1,4,1,11.0
1773,0,0,2,26,0,790.0,0,1886,1,1,4,1,6.0
1774,0,0,2,35,0,852.0,0,1887,1,1,6,1,6.0
1775,0,0,2,30,1,873.0,0,1888,1,1,5,1,5.0
1776,0,0,2,22,0,724.0,0,1889,2,0,5,0,10.0
1777,0,1,2,5,0,0.0,1,1889,2,0,6,0,10.0
1778,0,1,0,43,0,0.0,1,1890,1,1,6,0,9.0
1779,2,1,2,52,0,0.0,1,1891,1,1,4,1,1.0
1780,1,0,2,50,1,1854.0,0,1892,3,0,3,0,5.0
1781,1,0,2,29,1,2315.0,0,1892,3,0,7,1,7.0
1782,1,0,0,19,0,5987.0,0,1892,3,0,3,0,7.0
1783,1,0,0,39,1,15295.0,0,1897,2,0,2,1,6.0
1784,1,0,2,38,1,2160.0,0,1897,2,0,2,1,6.0
1785,0,1,0,21,0,0.0,1,1898,1,1,6,1,7.0
1786,0,0,1,25,0,452.0,0,1899,1,1,6,1,7.0
1787,1,1,0,42,1,0.0,1,1901,2,0,0,0,6.0
1788,1,1,0,36,1,0.0,1,1901,2,0,0,0,6.0
1789,0,0,2,19,0,1818.0,0,1902,1,1,6,1,8.0
1790,0,1,2,42,0,0.0,1,1903,1,1,6,0,13.0
1791,0,0,0,40,0,2729.0,0,1905,1,1,5,1,14.0
1792,0,1,2,14,0,0.0,1,1906,1,1,6,1,11.0
1793,1,0,2,50,0,2183.0,0,1907,1,1,3,0,3.0
1794,2,0,2,18,0,2347.0,0,1908,1,1,4,0,6.0
1795,0,0,2,46,0,755.0,0,1911,1,1,6,1,14.0
1796,0,0,2,28,0,792.0,0,1915,1,1,4,0,10.0
1797,1,1,2,15,1,0.0,1,1916,2,0,3,0,3.0
1798,1,0,0,22,0,3349.0,0,1916,2,0,3,0,1.0
1799,1,1,2,0,0,0.0,1,1918,3,0,0,1,4.0
1800,1,1,2,52,1,0.0,1,1918,3,0,0,1,4.0
1801,1,0,2,38,1,3416.0,0,1918,3,0,0,1,4.0
1802,2,0,2,46,0,1021.0,0,1920,1,1,4,0,7.0
1803,0,1,0,23,0,0.0,1,1922,1,1,6,1,7.0
1804,1,0,2,63,1,5180.0,0,1923,2,0,2,0,5.0
1805,1,1,0,24,1,0.0,1,1923,2,0,2,0,5.0
1806,0,1,2,50,0,0.0,1,1925,1,1,6,1,11.0
1807,0,1,2,20,0,0.0,1,1926,1,1,6,1,7.0
1808,2,0,2,55,0,2709.0,0,1927,1,1,3,1,9.0
1809,0,0,1,21,1,661.0,0,1928,1,1,4,1,2.0
1810,1,1,0,56,1,0.0,1,1931,1,1,2,1,3.0
1811,0,0,2,45,1,10.0,0,1933,1,1,4,0,8.0
1812,0,1,0,18,0,0.0,1,1935,1,1,6,1,11.0
1813,0,0,2,47,0,901.0,0,1937,1,1,5,1,6.0
1814,0,0,2,36,1,1735.0,0,1938,1,1,5,1,8.0
1815,2,0,2,57,0,1309.0,0,1939,2,0,5,0,3.0
1816,2,0,2,13,0,3090.0,0,1939,2,0,3,0,3.0
1817,2,0,2,27,0,1599.0,0,1940,1,1,5,0,8.0
1818,0,0,2,20,0,717.0,0,1941,1,1,5,1,9.0
1819,0,0,2,47,0,828.0,0,1942,1,1,6,0,11.0
1820,0,0,2,15,0,787.0,0,1945,1,1,4,0,6.0
1821,0,0,2,34,0,784.0,0,1946,1,1,6,0,14.0
1822,0,0,2,21,0,949.0,0,1947,1,1,5,1,12.0
1823,0,0,2,51,0,1458.0,0,1950,1,1,5,1,12.0
1824,0,0,2,23,0,788.0,0,1952,1,1,4,0,1.0
1825,0,0,2,58,0,717.0,0,1953,1,1,5,0,10.0
1826,2,0,2,37,0,3899.0,0,1956,2,0,3,1,1.0
1827,2,0,1,44,1,787.0,0,1956,2,0,3,1,11.0
1828,0,1,2,25,0,0.0,1,1957,1,1,6,1,9.0
1829,1,1,2,15,1,0.0,1,1959,3,0,2,0,3.0
1830,1,0,2,40,0,4205.0,0,1959,3,0,2,0,1.0
1831,1,0,0,29,1,5985.0,0,1959,3,0,2,0,3.0
1832,0,1,2,36,1,0.0,1,1960,2,0,4,0,10.0
1833,0,0,1,21,1,681.0,0,1960,2,0,4,0,10.0
1834,0,0,2,35,1,927.0,0,1961,1,1,6,0,3.0
1835,0,0,2,24,0,1442.0,0,1962,3,0,5,0,5.0
1836,0,0,0,2,0,0.0,1,1962,3,0,6,0,5.0
1837,0,1,2,0,1,0.0,1,1962,3,0,6,0,8.0
1838,0,0,2,43,0,1217.0,0,1963,1,1,5,0,5.0
1839,1,0,2,63,0,4622.0,0,1964,1,1,2,1,4.0
1840,0,1,2,30,1,0.0,1,1967,1,1,6,0,4.0
1841,0,1,1,38,1,0.0,1,1968,1,1,6,0,8.0
1842,1,0,0,27,1,25807.0,0,1969,1,1,2,1,4.0
1843,0,0,1,54,0,692.0,0,1971,1,1,5,1,5.0
1844,1,1,0,39,1,0.0,1,1973,1,1,0,1,5.0
1845,2,0,2,41,0,3721.0,0,1974,1,1,3,0,5.0
1846,0,0,2,22,0,771.0,0,1975,1,1,6,1,4.0
1847,1,0,0,23,1,8040.0,0,1976,7,0,1,1,5.0
1848,1,0,2,34,1,4066.0,0,1976,7,0,1,1,6.0
1849,1,1,0,26,1,0.0,1,1976,7,0,1,1,6.0
1850,1,0,2,39,0,6149.0,0,1976,7,0,1,1,6.0
1851,1,1,0,15,1,0.0,1,1976,7,0,1,1,6.0
1852,1,1,2,64,1,0.0,1,1976,7,0,1,1,6.0
1853,1,1,2,25,1,0.0,1,1976,7,0,1,1,5.0
1854,2,1,2,35,1,0.0,1,1977,1,1,5,0,6.0
1855,0,1,2,19,1,0.0,1,1978,1,1,6,1,1.0
1856,0,0,2,26,0,1156.0,0,1979,1,1,5,1,7.0
1857,0,1,2,3,1,0.0,1,1980,3,0,6,1,15.0
1858,0,0,2,29,0,1439.0,0,1980,3,0,6,1,4.0
1859,0,1,2,44,1,0.0,1,1980,3,0,6,1,15.0
1860,0,0,2,27,0,996.0,0,1981,1,1,4,0,4.0
1861,0,0,1,17,0,754.0,0,1983,1,1,6,0,12.0
1862,1,0,0,37,1,3263.0,0,1984,1,1,7,1,3.0
1863,2,1,0,19,1,0.0,1,1985,1,1,5,0,3.0
1864,0,1,2,44,0,0.0,1,1988,1,1,6,0,6.0
1865,0,0,0,22,0,667.0,0,1991,2,0,5,1,6.0
1866,0,0,2,22,1,663.0,0,1991,2,0,4,1,6.0
1867,2,1,2,21,1,0.0,1,1992,1,1,5,1,4.0
1868,0,0,2,31,0,1935.0,0,1993,1,1,5,1,7.0
1869,0,0,2,17,1,791.0,0,1994,1,1,4,0,3.0
1870,0,0,1,30,0,531.0,0,1995,1,1,6,1,9.0
1871,0,0,2,15,0,865.0,0,1996,1,1,5,1,9.0
1872,0,1,2,42,1,1707.0,0,1997,1,1,6,1,6.0
1873,0,0,2,55,0,871.0,0,1999,1,1,5,1,10.0
1874,1,0,0,28,1,2851.0,0,2000,1,1,2,1,5.0
1875,0,0,2,33,0,1514.0,0,2001,1,1,5,0,12.0
1876,0,0,2,19,0,808.0,0,2003,1,1,6,0,9.0
1877,0,0,2,24,0,861.0,0,2006,3,0,5,1,5.0
1878,0,0,2,4,0,0.0,1,2006,3,0,6,1,5.0
1879,0,1,2,2,0,0.0,1,2006,3,0,6,1,5.0
1880,1,0,0,30,1,5740.0,0,2007,1,1,0,1,6.0
1881,1,0,2,31,0,0.0,1,2009,3,0,1,0,5.0
1882,1,1,2,17,1,0.0,1,2009,3,0,1,0,5.0
1883,1,1,0,40,1,0.0,1,2009,3,0,1,0,5.0
1884,0,1,1,33,1,0.0,1,2010,1,1,6,0,6.0
1885,0,1,1,46,0,0.0,1,2011,1,1,6,1,11.0
1886,1,0,0,30,0,11256.0,0,2012,1,1,1,0,5.0
1887,0,0,2,17,0,804.0,0,2013,1,1,5,0,3.0
1888,0,0,2,19,1,1828.0,0,2015,1,1,5,1,10.0
1889,1,0,0,22,1,6265.0,0,2019,2,0,1,1,2.0
1890,1,1,0,20,0,7929.0,0,2019,2,0,1,1,2.0
1891,0,0,1,36,0,895.0,0,2022,1,1,5,1,4.0
1892,0,0,2,0,1,0.0,1,2024,2,0,6,1,8.0
1893,0,0,0,17,1,1640.0,0,2024,2,0,4,1,8.0
1894,0,1,2,28,1,0.0,1,2026,3,0,6,1,10.0
1895,0,1,1,15,1,0.0,1,2026,3,0,6,1,10.0
1896,0,0,2,20,0,720.0,0,2026,3,0,6,1,14.0
1897,0,0,0,19,1,1088.0,0,2027,1,1,5,0,9.0
1898,0,0,1,24,0,671.0,0,2028,1,1,5,1,12.0
1899,0,0,0,43,0,737.0,0,2029,1,1,5,0,7.0
1900,2,1,2,26,1,0.0,1,2032,1,1,5,0,7.0
1901,0,0,2,42,0,1283.0,0,2034,1,1,5,1,5.0
1902,0,0,2,21,0,644.0,0,2038,1,1,5,0,11.0
1903,1,1,2,50,1,0.0,1,2040,2,0,1,1,3.0
1904,1,1,2,25,1,0.0,1,2040,2,0,1,1,3.0
1905,0,1,2,64,1,0.0,1,2041,1,1,6,0,9.0
1906,0,0,2,50,0,804.0,0,2042,1,1,5,1,7.0
1907,2,1,2,24,1,0.0,1,2043,1,1,5,1,6.0
1908,0,0,2,27,1,658.0,0,2044,1,1,5,1,7.0
1909,0,1,0,42,1,0.0,1,2045,1,1,6,1,6.0
1910,0,1,0,30,0,0.0,1,2046,1,1,6,0,5.0
1911,0,0,2,20,1,718.0,0,2051,1,1,4,0,1.0
1912,2,0,2,31,1,1378.0,0,2052,1,1,4,1,2.0
1913,1,0,0,26,0,5759.0,0,2053,1,1,2,0,1.0
1914,1,0,0,39,0,2647.0,0,2054,1,1,2,0,2.0
1915,0,0,2,28,0,0.0,1,2055,6,0,6,0,10.0
1916,0,0,1,32,1,700.0,0,2055,6,0,6,0,10.0
1917,0,1,2,25,1,0.0,1,2055,6,0,6,0,1.0
1918,0,0,2,6,1,0.0,1,2055,6,0,6,0,10.0
1919,0,1,2,3,1,0.0,1,2055,6,0,6,0,10.0
1920,0,1,2,11,0,0.0,1,2055,6,0,6,0,5.0
1921,0,1,2,52,0,0.0,1,2056,4,0,6,0,7.0
1922,0,0,2,14,0,877.0,0,2056,4,0,5,0,7.0
1923,0,0,2,68,0,2038.0,0,2056,4,0,5,0,7.0
1924,0,1,1,18,1,0.0,1,2056,4,0,6,0,7.0
1925,0,0,2,55,1,909.0,0,2059,1,1,6,0,6.0
1926,0,0,0,22,0,1853.0,0,2060,1,1,6,1,6.0
1927,1,0,2,34,1,5446.0,0,2061,1,1,3,0,5.0
1928,2,1,2,17,0,1336.0,0,2062,1,1,5,1,1.0
1929,0,1,1,38,0,0.0,1,2063,1,1,6,1,5.0
1930,0,0,2,13,0,1975.0,0,2065,1,1,5,0,5.0
1931,0,1,2,19,1,0.0,1,2066,1,1,6,1,5.0
1932,1,1,2,30,1,0.0,1,2067,2,0,2,0,7.0
1933,1,0,2,27,0,3453.0,0,2067,2,0,2,0,7.0
1934,0,0,2,17,1,860.0,0,2070,1,1,4,0,11.0
1935,1,0,0,45,0,7337.0,0,2071,2,0,2,1,7.0
1936,1,0,0,28,1,3577.0,0,2071,2,0,2,1,7.0
1937,0,0,2,23,0,632.0,0,2073,1,1,5,1,5.0
1938,1,0,2,24,0,10357.0,0,2074,2,0,3,1,10.0
1939,1,0,2,23,1,4106.0,0,2074,2,0,3,1,10.0
1940,0,0,0,29,0,638.0,0,2075,1,1,5,1,8.0
1941,0,0,2,46,0,883.0,0,2080,1,1,6,0,10.0
1942,0,0,1,17,1,919.0,0,2081,1,1,5,0,11.0
1943,0,0,2,20,0,808.0,0,2082,1,1,6,0,8.0
1944,0,0,2,24,0,715.0,0,2083,1,1,5,1,17.0
1945,1,0,2,40,0,10796.0,0,2084,2,0,0,0,9.0
1946,1,1,2,28,1,0.0,1,2084,2,0,0,0,9.0
1947,1,0,2,38,0,9531.0,0,2085,1,1,2,0,3.0
1948,1,0,2,65,1,4919.0,0,2086,2,0,0,1,4.0
1949,1,0,2,19,1,2050.0,0,2086,2,0,0,1,4.0
1950,0,0,2,54,1,873.0,0,2087,1,1,5,1,7.0
1951,0,0,0,38,0,717.0,0,2088,2,0,5,1,9.0
1952,0,0,2,40,1,929.0,0,2088,2,0,6,1,9.0
1953,0,0,1,21,0,684.0,0,2089,1,1,5,0,9.0
1954,0,0,2,22,1,821.0,0,2090,1,1,5,0,5.0
1955,0,0,2,33,0,601.0,0,2091,1,1,5,0,10.0
1956,2,0,2,18,1,2345.0,0,2092,5,0,3,1,7.0
1957,2,0,2,43,0,1297.0,0,2092,5,0,4,1,6.0
1958,2,0,2,13,0,9597.0,0,2092,5,0,7,1,6.0
1959,2,0,2,26,0,1751.0,0,2092,5,0,5,1,1.0
1960,2,0,2,22,0,2578.0,0,2092,5,0,3,1,6.0
1961,2,1,2,21,1,0.0,1,2094,1,1,5,0,4.0
1962,0,0,1,25,0,1368.0,0,2095,1,1,5,1,7.0
1963,2,0,2,29,0,1431.0,0,2096,2,0,5,1,4.0
1964,2,0,2,49,0,1692.0,0,2096,2,0,5,1,2.0
1965,1,1,0,29,1,0.0,1,2097,1,1,1,1,6.0
1966,2,0,2,45,1,2579.0,0,2099,1,1,3,1,2.0
1967,0,0,1,45,1,742.0,0,2100,1,1,5,1,10.0
1968,1,0,2,30,0,16788.0,0,2102,1,1,2,1,2.0
1969,0,0,2,29,0,803.0,0,2104,2,0,5,1,7.0
1970,0,0,2,26,0,0.0,1,2104,2,0,7,1,7.0
1971,0,1,0,16,0,0.0,1,2105,1,1,6,1,13.0
1972,0,0,0,20,0,4928.0,0,2106,1,1,6,1,3.0
1973,0,0,2,33,0,888.0,0,2107,1,1,6,0,7.0
1974,0,1,2,18,0,0.0,1,2110,1,1,6,0,4.0
1975,2,0,2,24,0,2598.0,0,2111,1,1,5,0,7.0
1976,2,0,2,29,0,2598.0,0,2112,1,1,5,0,4.0
1977,1,1,0,40,1,0.0,1,2114,1,1,1,1,8.0
1978,1,1,2,27,1,0.0,1,2115,1,1,3,1,5.0
1979,0,1,2,35,0,0.0,1,2116,1,1,6,1,9.0
1980,1,0,2,31,0,22021.0,0,2117,1,1,7,1,1.0
1981,0,1,1,26,0,0.0,1,2118,1,1,6,0,3.0
1982,2,0,2,49,1,1058.0,0,2120,1,1,3,1,2.0
1983,0,1,2,23,0,0.0,1,2121,1,1,6,0,8.0
1984,0,1,1,23,0,0.0,1,2123,2,0,6,0,4.0
1985,0,1,1,14,1,0.0,1,2123,2,0,6,0,4.0
1986,0,0,0,21,0,810.0,0,2124,1,1,6,1,16.0
1987,0,0,2,18,0,907.0,0,2125,1,1,6,0,3.0
1988,0,0,2,28,0,717.0,0,2126,1,1,5,1,5.0
1989,0,0,2,19,1,790.0,0,2127,1,1,5,0,7.0
1990,0,0,2,22,0,809.0,0,2128,1,1,6,0,4.0
1991,0,0,2,17,0,758.0,0,2129,1,1,5,0,7.0
1992,0,0,1,13,0,668.0,0,2130,1,1,5,0,16.0
1993,0,0,2,26,0,991.0,0,2131,1,1,4,0,6.0
1994,2,0,2,28,0,1182.0,0,2133,2,0,3,1,3.0
1995,2,1,2,16,1,0.0,1,2133,2,0,5,1,3.0
1996,2,0,2,20,0,1149.0,0,2134,1,1,5,0,10.0
1997,0,0,2,20,0,1620.0,0,2135,2,0,4,0,13.0
1998,0,1,2,23,0,788.0,0,2135,2,0,4,0,13.0
1999,0,0,2,61,0,915.0,0,2136,1,1,6,1,10.0
2000,2,1,2,27,1,0.0,1,2137,3,0,5,0,3.0
2001,2,0,0,3,1,0.0,1,2137,3,0,5,0,6.0
2002,2,0,0,4,1,0.0,1,2137,3,0,5,0,6.0
2003,0,1,0,13,1,0.0,1,2138,1,1,6,1,14.0
2004,2,1,2,19,1,0.0,1,2139,1,1,5,1,3.0
2005,0,0,2,18,1,698.0,0,2140,1,1,5,0,9.0
2006,0,0,0,66,1,1610.0,0,2141,1,1,4,0,5.0
2007,2,1,2,39,1,0.0,1,2142,1,1,5,1,4.0
2008,0,0,2,21,0,2667.0,0,2143,2,0,5,1,8.0
2009,0,1,2,7,0,0.0,1,2143,2,0,6,1,8.0
2010,0,1,2,56,0,0.0,1,2144,1,1,7,1,6.0
2011,0,0,2,15,0,1079.0,0,2145,1,1,5,0,5.0
2012,2,0,2,28,1,1298.0,0,2147,1,1,4,1,4.0
2013,0,0,2,13,0,874.0,0,2148,1,1,5,1,5.0
2014,1,1,2,18,1,0.0,1,2149,1,1,1,1,3.0
2015,0,1,1,38,0,0.0,1,2150,1,1,6,0,9.0
2016,0,0,2,45,0,2797.0,0,2152,1,1,5,0,9.0
2017,0,1,2,21,0,0.0,1,2153,1,1,6,0,6.0
2018,0,0,2,19,0,628.0,0,2154,1,1,6,0,1.0
2019,0,0,2,49,0,1527.0,0,2156,1,1,5,1,12.0
2020,0,0,2,21,1,865.0,0,2158,1,1,5,1,3.0
2021,0,0,2,18,1,2429.0,0,2159,1,1,5,1,14.0
2022,2,1,2,43,1,0.0,1,2161,1,1,5,0,9.0
2023,2,1,1,27,1,0.0,1,2162,2,0,5,1,7.0
2024,2,0,2,0,1,0.0,1,2162,2,0,5,1,7.0
2025,0,0,2,27,0,773.0,0,2163,1,1,6,0,6.0
2026,1,1,2,21,1,0.0,1,2164,1,1,1,0,4.0
2027,0,0,1,20,0,753.0,0,2167,1,1,5,0,8.0
2028,2,1,2,35,1,0.0,1,2168,2,0,5,1,7.0
2029,2,0,2,20,0,1216.0,0,2168,2,0,5,1,7.0
2030,0,0,2,24,0,804.0,0,2171,2,0,5,0,7.0
2031,0,0,2,41,0,6198.0,0,2171,2,0,6,0,7.0
2032,0,0,1,23,1,774.0,0,2172,1,1,6,1,14.0
2033,0,1,1,27,1,0.0,1,2173,1,1,6,0,4.0
2034,0,1,0,58,1,0.0,1,2175,1,1,6,1,7.0
2035,2,1,2,53,1,0.0,1,2177,1,1,5,0,4.0
2036,1,0,2,30,0,8791.0,0,2179,1,1,2,1,10.0
2037,0,0,0,24,0,566.0,0,2180,1,1,5,1,9.0
2038,1,0,2,31,0,4230.0,0,2182,1,1,1,0,2.0
2039,2,0,1,46,0,1233.0,0,2183,2,0,5,1,3.0
2040,2,0,2,20,0,1040.0,0,2183,2,0,5,1,3.0
2041,0,1,2,20,0,0.0,1,2186,1,1,6,1,8.0
2042,0,0,2,30,0,1385.0,0,2187,1,1,5,0,2.0
2043,0,0,0,24,0,691.0,0,2188,1,1,5,0,8.0
2044,0,1,2,34,0,628.0,0,2189,1,1,6,0,5.0
2045,0,0,2,20,0,2272.0,0,2190,1,1,5,1,13.0
2046,2,1,2,48,1,0.0,1,2191,1,1,5,1,9.0
2047,0,0,1,25,0,689.0,0,2193,1,1,5,0,6.0
2048,0,1,2,43,0,0.0,1,2194,1,1,6,1,14.0
2049,0,0,2,27,1,1050.0,0,2195,1,1,5,0,5.0
2050,1,0,2,47,0,5499.0,0,2196,4,0,1,0,4.0
2051,1,0,0,26,1,4715.0,0,2196,4,0,1,0,4.0
2052,1,1,2,37,1,0.0,1,2196,4,0,1,0,4.0
2053,1,0,0,42,0,4140.0,0,2196,4,0,1,0,4.0
2054,0,0,0,61,1,1624.0,0,2198,1,1,4,1,4.0
2055,2,0,2,29,0,2598.0,0,2200,1,1,5,0,5.0
2056,1,0,0,32,1,3032.0,0,2201,1,1,3,1,7.0
2057,2,0,2,51,0,1688.0,0,2202,1,1,5,0,7.0
2058,2,0,2,43,0,2579.0,0,2203,1,1,3,1,5.0
2059,1,1,0,25,1,0.0,1,2204,1,1,1,1,7.0
2060,0,0,2,31,0,789.0,0,2205,1,1,4,1,12.0
2061,0,0,1,13,0,943.0,0,2206,1,1,5,1,7.0
2062,0,0,2,20,0,774.0,0,2207,1,1,6,1,4.0
2063,0,0,2,29,0,1389.0,0,2209,1,1,5,1,1.0
2064,0,1,2,16,0,0.0,1,2210,1,1,6,1,9.0
2065,0,0,2,15,1,2727.0,0,2211,1,1,5,1,7.0
2066,0,0,2,50,0,2175.0,0,2212,1,1,5,0,9.0
2067,1,0,0,41,1,31076.0,0,2215,4,0,0,1,3.0
2068,1,0,2,43,1,2468.0,0,2215,4,0,0,1,1.0
2069,1,1,2,32,1,0.0,1,2215,4,0,0,1,3.0
2070,1,0,2,36,0,3976.0,0,2215,4,0,0,1,9.0
2071,0,1,0,18,1,0.0,1,2219,1,1,7,1,3.0
2072,0,0,2,47,1,882.0,0,2220,1,1,6,1,8.0
2073,0,1,1,29,1,0.0,1,2221,1,1,6,0,7.0
2074,0,0,2,28,0,908.0,0,2223,1,1,6,1,5.0
2075,0,0,2,14,1,804.0,0,2224,1,1,5,1,3.0
2076,0,1,1,25,0,0.0,1,2225,1,1,6,0,9.0
2077,2,0,2,63,0,1173.0,0,2228,1,1,4,1,2.0
2078,0,0,2,22,0,739.0,0,2229,1,1,5,1,3.0
2079,2,0,2,32,0,954.0,0,2231,1,1,4,1,4.0
2080,0,0,0,31,0,689.0,0,2232,2,0,5,1,5.0
2081,0,0,2,24,0,1360.0,0,2232,2,0,5,1,5.0
2082,0,0,2,39,0,907.0,0,2233,1,1,6,0,8.0
2083,2,1,0,20,1,0.0,1,2234,7,0,5,0,4.0
2084,2,1,0,20,1,0.0,1,2234,7,0,5,0,6.0
2085,2,0,2,19,0,0.0,1,2234,7,0,4,0,7.0
2086,2,0,0,20,0,1913.0,0,2234,7,0,4,0,4.0
2087,2,0,2,31,0,1052.0,0,2234,7,0,3,0,7.0
2088,2,1,0,17,1,0.0,1,2234,7,0,5,0,4.0
2089,2,1,2,24,0,2599.0,0,2234,7,0,5,0,6.0
2090,0,0,2,27,0,742.0,0,2235,1,1,5,0,12.0
2091,1,0,0,28,1,4735.0,0,2237,2,0,2,1,9.0
2092,1,1,2,41,1,0.0,1,2237,2,0,2,1,9.0
2093,1,1,0,25,1,0.0,1,2238,1,1,0,1,6.0
2094,0,0,1,26,1,562.0,0,2239,1,1,5,1,3.0
2095,0,0,2,27,0,2516.0,0,2241,1,1,5,0,9.0
2096,0,0,2,22,1,769.0,0,2243,1,1,6,0,7.0
2097,1,0,0,62,0,7336.0,0,2251,2,0,0,1,4.0
2098,1,0,2,58,0,1172.0,0,2251,2,0,0,1,4.0
2099,0,0,2,37,0,2328.0,0,2252,1,1,6,0,12.0
2100,0,0,2,54,0,912.0,0,2253,1,1,6,1,5.0
2101,0,0,2,26,0,713.0,0,2254,1,1,5,0,9.0
2102,1,1,0,44,1,0.0,1,2255,2,0,2,0,3.0
2103,1,1,2,34,1,0.0,1,2255,2,0,2,0,3.0
2104,0,1,2,47,1,0.0,1,2256,1,1,6,1,9.0
2105,1,0,2,27,1,4075.0,0,2257,2,0,2,0,6.0
2106,1,1,0,22,1,0.0,1,2257,2,0,1,0,6.0
2107,0,1,2,46,1,0.0,1,2258,1,1,6,0,9.0
2108,0,0,2,29,1,885.0,0,2261,1,1,5,1,4.0
2109,0,0,0,43,0,673.0,0,2262,1,1,6,0,6.0
2110,0,0,2,42,0,804.0,0,2263,1,1,5,0,5.0
2111,0,0,2,39,1,881.0,0,2264,1,1,5,1,7.0
2112,2,0,2,30,0,1486.0,0,2266,1,1,5,0,5.0
2113,2,0,2,43,1,3046.0,0,2267,1,1,4,1,11.0
2114,0,1,2,19,0,0.0,1,2268,1,1,6,0,6.0
2115,2,1,2,26,1,0.0,1,2269,1,1,5,0,1.0
2116,2,0,2,46,1,1433.0,0,2270,1,1,5,0,11.0
2117,0,0,2,3,1,0.0,1,2272,3,0,6,0,1.0
2118,0,1,0,21,1,0.0,1,2272,3,0,7,1,8.0
2119,0,0,2,1,1,0.0,1,2272,3,0,6,0,8.0
2120,0,0,2,22,0,788.0,0,2273,1,1,4,1,13.0
2121,1,1,0,27,1,0.0,1,2274,2,0,2,0,4.0
2122,1,1,0,28,1,0.0,1,2274,2,0,2,0,6.0
2123,2,0,1,36,0,911.0,0,2275,1,1,5,0,6.0
2124,0,0,2,19,0,809.0,0,2277,1,1,6,1,6.0
2125,1,1,0,18,1,0.0,1,2278,1,1,2,0,3.0
2126,1,0,0,47,0,4195.0,0,2279,1,1,1,1,4.0
2127,1,0,2,18,0,12727.0,0,2280,1,1,1,1,4.0
2128,0,0,2,6,1,0.0,1,2281,1,1,4,0,13.0
2129,0,1,2,20,0,923.0,0,2282,1,1,5,0,4.0
2130,2,0,2,18,0,5916.0,0,2284,1,1,5,0,6.0
2131,0,0,2,37,0,220.0,0,2287,1,1,5,0,7.0
2132,0,0,2,22,0,1618.0,0,2288,1,1,4,1,7.0
2133,2,0,2,37,1,2599.0,0,2289,1,1,5,0,7.0
2134,0,1,0,6,0,0.0,1,2291,3,0,6,1,12.0
2135,0,0,2,36,0,723.0,0,2291,3,0,6,1,12.0
2136,0,0,0,46,0,1031.0,0,2291,3,0,5,1,1.0
2137,0,0,2,75,0,2993.0,0,2295,2,0,5,0,15.0
2138,0,0,2,37,0,696.0,0,2295,2,0,5,0,15.0
2139,0,1,2,22,1,0.0,1,2296,1,1,6,0,9.0
2140,0,0,1,33,0,688.0,0,2298,1,1,5,0,6.0
2141,2,0,2,35,0,617.0,0,2299,1,1,5,1,9.0
2142,1,0,0,19,0,8195.0,0,2300,2,0,2,0,5.0
2143,1,0,0,34,0,6818.0,0,2300,2,0,2,0,5.0
2144,0,0,2,23,1,1053.0,0,2301,3,0,5,1,4.0
2145,0,0,0,37,0,1509.0,0,2301,3,0,6,1,4.0
2146,0,0,0,24,0,1368.0,0,2301,3,0,5,1,4.0
2147,1,0,2,54,0,7878.0,0,2302,1,1,0,0,8.0
2148,2,0,0,52,1,1431.0,0,2303,1,1,5,0,4.0
2149,0,1,2,60,0,0.0,1,2305,1,1,6,1,1.0
2150,1,0,2,1,1,0.0,1,2306,6,0,2,0,5.0
2151,1,0,2,28,1,0.0,1,2306,6,0,2,0,5.0
2152,1,0,2,22,0,3900.0,0,2306,6,0,2,0,5.0
2153,1,0,0,27,1,12152.0,0,2306,6,0,2,0,1.0
2154,1,1,0,48,1,0.0,1,2306,6,0,2,0,5.0
2155,1,0,0,47,0,1776.0,0,2306,6,0,2,0,5.0
2156,1,1,2,25,1,0.0,1,2308,4,0,3,1,6.0
2157,1,0,0,49,0,3947.0,0,2308,4,0,3,1,6.0
2158,1,0,2,33,0,11141.0,0,2308,4,0,3,1,6.0
2159,1,0,2,67,1,5320.0,0,2308,4,0,3,1,6.0
2160,0,1,1,5,0,0.0,1,2309,1,1,6,0,7.0
